"DateTimePST","DateTimeUTC","Stage","WT","YI","VB","WTmn","WTmx","WTvr","TW","LSU","TS_slot","TS_smp_code","TS_thr_code","IBatt","ISolar","Stg_Qual","TBatt","VLoad","VSolar","file_name"
2020-05-18 07:45:00,2020-05-18 15:45:00,0.19,2,7.2,12.4,1,6,0.8,6.1,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 08:00:00,2020-05-18 16:00:00,0.19,2,7.4,12.4,1,15,2.9,6.1,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 08:15:00,2020-05-18 16:15:00,0.19,2,7.6,12.4,1,7,1,6.1,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 08:30:00,2020-05-18 16:30:00,0.19,2,7.7,12.4,1,15,2.6,6.1,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 08:45:00,2020-05-18 16:45:00,0.19,2,7.9,12.4,1,8,1.2,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 09:00:00,2020-05-18 17:00:00,0.18,2,7.9,12.4,1,8,1,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 09:15:00,2020-05-18 17:15:00,0.18,2,8.1,12.4,1,5,0.4,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 09:30:00,2020-05-18 17:30:00,0.19,2,8.1,12.4,1,6,0.9,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 09:45:00,2020-05-18 17:45:00,0.19,2,8.1,12.4,1,4,0.3,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 10:00:00,2020-05-18 18:00:00,0.18,2,8.3,12.4,1,7,0.5,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 10:15:00,2020-05-18 18:15:00,0.19,2,8.3,12.4,1,6,0.5,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 10:30:00,2020-05-18 18:30:00,0.18,2,8.4,12.4,1,6,1,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 10:45:00,2020-05-18 18:45:00,0.18,2,8.8,12.4,1,16,2.6,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 11:00:00,2020-05-18 19:00:00,0.18,2,9.1,12.4,1,9,0.9,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 11:15:00,2020-05-18 19:15:00,0.18,2,9.3,12.4,1,7,0.6,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 11:30:00,2020-05-18 19:30:00,0.18,2,9.5,12.4,1,8,1,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 11:45:00,2020-05-18 19:45:00,0.18,2,9.5,12.4,1,8,0.9,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 12:00:00,2020-05-18 20:00:00,0.18,2,9.8,12.4,1,10,1.4,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 12:15:00,2020-05-18 20:15:00,0.18,2,9.8,12.4,1,13,1.5,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 12:30:00,2020-05-18 20:30:00,0.18,2,9.8,12.4,1,6,0.8,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 12:45:00,2020-05-18 20:45:00,0.18,2,10,12.4,1,6,0.6,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 13:00:00,2020-05-18 21:00:00,0.18,2,10.2,12.4,1,32,15.8,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 13:15:00,2020-05-18 21:15:00,0.18,2,10.4,12.4,1,48,22.8,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 13:30:00,2020-05-18 21:30:00,0.18,2,10.4,12.4,1,16,2.7,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 13:45:00,2020-05-18 21:45:00,0.18,2,10.4,12.4,1,8,1.1,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 14:00:00,2020-05-18 22:00:00,0.18,2,10.5,12.4,1,4,0.3,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 14:15:00,2020-05-18 22:15:00,0.18,2,10.5,12.4,1,4,0.4,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 14:30:00,2020-05-18 22:30:00,0.18,2,10.5,12.4,1,20,5,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 14:45:00,2020-05-18 22:45:00,0.18,2,10.7,12.4,1,26,10.1,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 15:00:00,2020-05-18 23:00:00,0.19,2,10.7,12.4,1,21,4.9,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 15:15:00,2020-05-18 23:15:00,0.18,7,10.7,12.4,4,33,17.5,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 15:30:00,2020-05-18 23:30:00,0.19,5,10.4,12.4,3,9,1.5,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 15:45:00,2020-05-18 23:45:00,0.2,5,10,12.4,3,13,3,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 16:00:00,2020-05-19 00:00:00,0.21,6,9.8,12.4,4,16,3.4,6.7,11,0,0,1,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 16:15:00,2020-05-19 00:15:00,0.21,5,9.7,12.4,3,9,1.1,6.8,11,0,0,1,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 16:30:00,2020-05-19 00:30:00,0.21,4,9.7,12.4,3,33,15.9,6.8,11,0,0,1,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 16:45:00,2020-05-19 00:45:00,0.2,4,9.7,12.4,2,12,1.9,6.8,11,0,0,1,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 17:00:00,2020-05-19 01:00:00,0.2,3,9.7,12.4,2,13,3.2,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 17:15:00,2020-05-19 01:15:00,0.2,3,9.5,12.4,2,14,3.4,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 17:30:00,2020-05-19 01:30:00,0.2,2,9.7,12.4,2,7,0.7,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 17:45:00,2020-05-19 01:45:00,0.19,2,9.7,12.4,1,17,3.1,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 18:00:00,2020-05-19 02:00:00,0.19,2,9.7,12.4,1,9,1,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 18:15:00,2020-05-19 02:15:00,0.19,2,9.7,12.4,1,6,0.7,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 18:30:00,2020-05-19 02:30:00,0.19,2,9.7,12.4,1,6,0.6,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 18:45:00,2020-05-19 02:45:00,0.19,2,9.7,12.4,1,6,0.8,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 19:00:00,2020-05-19 03:00:00,0.19,2,9.7,12.4,1,17,3.9,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 19:15:00,2020-05-19 03:15:00,0.19,2,9.7,12.4,1,8,1.1,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 19:30:00,2020-05-19 03:30:00,0.19,2,9.5,12.4,1,9,1.6,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 19:45:00,2020-05-19 03:45:00,0.19,2,9.7,12.4,1,8,1.2,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 20:00:00,2020-05-19 04:00:00,0.18,2,9.3,12.4,1,8,1.4,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 20:15:00,2020-05-19 04:15:00,0.19,2,9.3,12.4,1,20,6.7,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 20:30:00,2020-05-19 04:30:00,0.19,2,9.3,12.4,1,9,1,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 20:45:00,2020-05-19 04:45:00,0.18,2,9.1,12.4,1,9,1.3,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 21:00:00,2020-05-19 05:00:00,0.18,2,9,12.4,1,7,0.8,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 21:15:00,2020-05-19 05:15:00,0.18,2,8.8,12.4,1,10,1.4,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 21:30:00,2020-05-19 05:30:00,0.18,2,8.6,12.4,1,16,2.5,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 21:45:00,2020-05-19 05:45:00,0.19,2,8.4,12.4,1,10,2.3,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 22:00:00,2020-05-19 06:00:00,0.19,2,8.3,12.4,1,8,0.9,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 22:15:00,2020-05-19 06:15:00,0.18,2,8.1,12.4,1,10,1.5,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 22:30:00,2020-05-19 06:30:00,0.19,2,8.1,12.4,1,7,0.7,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 22:45:00,2020-05-19 06:45:00,0.18,2,7.9,12.4,1,5,0.5,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 23:00:00,2020-05-19 07:00:00,0.19,2,7.9,12.4,1,6,0.8,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 23:15:00,2020-05-19 07:15:00,0.19,2,7.7,12.4,1,10,1.3,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 23:30:00,2020-05-19 07:30:00,0.18,2,7.7,12.4,1,5,0.5,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-18 23:45:00,2020-05-19 07:45:00,0.18,2,7.7,12.4,1,5,0.8,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 00:00:00,2020-05-19 08:00:00,0.18,2,7.6,12.4,1,9,1.7,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 00:15:00,2020-05-19 08:15:00,0.17,2,7.6,12.4,1,5,0.6,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 00:30:00,2020-05-19 08:30:00,0.18,2,7.4,12.4,1,11,1.2,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 00:45:00,2020-05-19 08:45:00,0.18,2,7.4,12.4,1,6,0.8,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 01:00:00,2020-05-19 09:00:00,0.18,2,7.4,12.4,1,7,0.8,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 01:15:00,2020-05-19 09:15:00,0.18,2,7.2,12.4,1,6,0.7,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 01:30:00,2020-05-19 09:30:00,0.18,1,7.4,12.4,1,3,0.2,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 01:45:00,2020-05-19 09:45:00,0.18,2,7.2,12.4,1,6,0.6,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 02:00:00,2020-05-19 10:00:00,0.18,2,7.2,12.4,1,5,0.5,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 02:15:00,2020-05-19 10:15:00,0.18,2,7,12.4,1,5,0.8,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 02:30:00,2020-05-19 10:30:00,0.18,2,7.2,12.4,1,16,2.5,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 02:45:00,2020-05-19 10:45:00,0.18,2,7,12.4,1,6,0.6,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 03:00:00,2020-05-19 11:00:00,0.18,2,7,12.4,1,6,1.1,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 03:15:00,2020-05-19 11:15:00,0.18,2,6.9,12.4,1,6,0.6,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 03:30:00,2020-05-19 11:30:00,0.18,2,6.9,12.4,1,13,2.1,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 03:45:00,2020-05-19 11:45:00,0.18,2,6.9,12.4,1,6,0.5,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 04:00:00,2020-05-19 12:00:00,0.18,2,6.7,12.4,1,151,232.1,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 04:15:00,2020-05-19 12:15:00,0.18,2,6.7,12.4,1,4,0.4,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 04:30:00,2020-05-19 12:30:00,0.18,2,6.9,12.4,1,5,0.6,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 04:45:00,2020-05-19 12:45:00,0.18,2,6.7,12.4,1,4,0.4,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 05:00:00,2020-05-19 13:00:00,0.18,2,6.7,12.4,1,6,0.9,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 05:15:00,2020-05-19 13:15:00,0.18,2,6.5,12.4,1,4,0.4,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 05:30:00,2020-05-19 13:30:00,0.18,2,6.7,12.4,1,7,0.8,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 05:45:00,2020-05-19 13:45:00,0.18,2,6.7,12.4,1,8,1.2,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 06:00:00,2020-05-19 14:00:00,0.18,2,6.7,12.4,1,6,0.7,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 06:15:00,2020-05-19 14:15:00,0.18,2,6.9,12.4,1,5,0.5,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 06:30:00,2020-05-19 14:30:00,0.18,2,6.9,12.4,1,4,0.4,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 06:45:00,2020-05-19 14:45:00,0.18,2,7,12.4,1,8,1,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 07:00:00,2020-05-19 15:00:00,0.18,2,7.2,12.4,1,16,2.5,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 07:15:00,2020-05-19 15:15:00,0.18,2,7.2,12.4,1,6,0.9,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 07:30:00,2020-05-19 15:30:00,0.18,2,7.4,12.4,1,5,0.3,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 07:45:00,2020-05-19 15:45:00,0.18,2,7.6,12.4,1,3,0.3,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 08:00:00,2020-05-19 16:00:00,0.18,2,7.9,12.4,1,9,1.2,6.2,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 08:15:00,2020-05-19 16:15:00,0.18,2,7.9,12.4,1,8,1.1,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 08:30:00,2020-05-19 16:30:00,0.18,2,8.1,12.4,1,4,0.2,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 08:45:00,2020-05-19 16:45:00,0.19,2,8.3,12.4,1,7,0.7,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 09:00:00,2020-05-19 17:00:00,0.18,2,8.3,12.4,1,8,0.7,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 09:15:00,2020-05-19 17:15:00,0.18,2,8.4,12.4,1,7,1,6.3,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 09:30:00,2020-05-19 17:30:00,0.18,2,8.4,12.4,1,4,0.4,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 09:45:00,2020-05-19 17:45:00,0.18,2,8.6,12.4,1,4,0.3,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 10:00:00,2020-05-19 18:00:00,0.18,2,8.8,12.4,1,4,0.3,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 10:15:00,2020-05-19 18:15:00,0.18,2,8.8,12.4,1,11,2.1,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 10:30:00,2020-05-19 18:30:00,0.18,2,8.8,12.4,1,5,0.5,6.4,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 10:45:00,2020-05-19 18:45:00,0.18,2,9,12.4,1,8,1.1,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 11:00:00,2020-05-19 19:00:00,0.18,2,9,12.4,1,16,2.5,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 11:15:00,2020-05-19 19:15:00,0.18,2,9.1,12.4,1,6,0.5,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 11:30:00,2020-05-19 19:30:00,0.17,2,9.1,12.4,1,12,2,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 11:45:00,2020-05-19 19:45:00,0.18,2,9.5,12.4,1,5,0.6,6.5,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 12:00:00,2020-05-19 20:00:00,0.18,2,9.5,12.4,1,5,0.5,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 12:15:00,2020-05-19 20:15:00,0.18,2,9.5,12.4,1,4,0.4,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 12:30:00,2020-05-19 20:30:00,0.18,2,9.5,12.4,1,7,0.6,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 12:45:00,2020-05-19 20:45:00,0.18,2,9.5,12.4,1,8,0.9,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 13:00:00,2020-05-19 21:00:00,0.18,2,9.7,12.4,1,4,0.3,6.6,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 13:15:00,2020-05-19 21:15:00,0.18,2,9.7,12.4,1,6,0.7,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 13:30:00,2020-05-19 21:30:00,0.18,2,9.8,12.4,1,4,0.4,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 13:45:00,2020-05-19 21:45:00,0.18,2,10,12.4,1,5,0.4,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 14:00:00,2020-05-19 22:00:00,0.18,2,10.2,12.4,1,10,1.2,6.7,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 14:15:00,2020-05-19 22:15:00,0.17,2,10.2,12.4,1,7,1.1,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 14:30:00,2020-05-19 22:30:00,0.17,2,10.4,12.4,1,13,1.9,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 14:45:00,2020-05-19 22:45:00,0.18,2,10.4,12.4,1,5,0.5,6.8,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 15:00:00,2020-05-19 23:00:00,0.18,2,10.4,12.4,1,5,0.5,6.9,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
2020-05-19 15:15:00,2020-05-19 23:15:00,0.17,2,10.5,12.4,1,45,21.9,6.9,11,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-5-30-18-17-47.csv"
